x,y,z
3407650.00,5785606.63,57.00
3407647.47,5785602.53,57.00
3407645.88,5785600.00,57.00
3407641.96,5785591.96,57.00
3407621.39,5785550.00,57.00
3407616.67,5785533.33,57.00
3407605.88,5785500.00,57.00
3407600.00,5785464.82,57.00
3407597.28,5785450.00,57.00
3407596.81,5785446.81,57.00
3407593.16,5785400.00,57.00
3407589.41,5785360.59,57.00
3407587.32,5785350.00,57.00
3407580.64,5785330.64,57.00
3407570.29,5785300.00,57.00
3407550.00,5785255.37,57.00
3407547.76,5785250.00,57.00
3407546.09,5785246.09,57.00
3407526.38,5785200.00,57.00
3407513.15,5785163.15,57.00
3407508.44,5785150.00,57.00
3407500.00,5785113.32,57.00
3407496.92,5785100.00,57.00
3407496.69,5785096.69,57.00
3407494.55,5785050.00,57.00
3407500.00,5785021.21,57.00
3407504.21,5785000.00,57.00
3407507.72,5784992.28,57.00
3407525.71,5784950.00,57.00
3407534.32,5784934.32,57.00
3407550.00,5784910.59,57.00
3407554.11,5784904.11,57.00
3407557.56,5784900.00,57.00
3407594.73,5784855.27,57.00
3407598.97,5784850.00,57.00
3407600.00,5784848.34,57.00
3407631.36,5784800.00,57.00
3407647.02,5784752.98,57.00
3407648.18,5784750.00,57.00
3407650.00,5784743.75,57.00
3407661.12,5784700.00,57.00
3407671.19,5784671.19,57.00
3407678.77,5784650.00,57.00
3407685.94,5784635.94,57.00
3407700.00,5784608.22,57.00
3407702.66,5784602.66,57.00
3407704.13,5784600.00,57.00
3407719.43,5784580.57,57.00
3407743.18,5784550.00,57.00
3407750.00,5784543.94,57.00
3407799.80,5784500.00,57.00
3407799.91,5784499.91,57.00
3407800.00,5784499.85,57.00
3407829.05,5784479.05,57.00
3407850.00,5784463.90,57.00
3407858.28,5784458.28,57.00
3407870.46,5784450.00,57.00
3407888.55,5784438.55,57.00
3407900.00,5784431.00,57.00
3407919.90,5784419.90,57.00
3407950.00,5784403.13,57.00
3407952.16,5784402.16,57.00
3407957.19,5784400.00,57.00
3408000.00,5784381.88,57.00
3408025.92,5784374.08,57.00
3408050.00,5784366.54,57.00
3408092.36,5784357.64,57.00
3408100.00,5784355.83,57.00
3408138.96,5784350.00,57.00
3408150.00,5784348.14,57.00
3408152.62,5784347.38,57.00
3408200.00,5784332.48,57.00
3408227.90,5784322.10,57.00
3408250.00,5784313.48,57.00
3408285.96,5784300.00,57.00
3408300.00,5784294.53,57.00
3408308.44,5784291.56,57.00
3408350.00,5784276.45,57.00
3408384.01,5784265.99,57.00
3408400.00,5784260.95,57.00
3408444.10,5784250.00,57.00
3408448.79,5784248.79,57.00
3408450.00,5784248.50,57.00
3408490.79,5784240.79,57.00
3408500.00,5784239.15,57.00
3408534.79,5784234.79,57.00
3408550.00,5784232.99,57.00
3408580.79,5784230.79,57.00
3408600.00,5784229.42,57.00
3408628.22,5784228.22,57.00
3408650.00,5784227.21,57.00
3408676.24,5784226.24,57.00
3408700.00,5784225.15,57.00
3408724.33,5784224.33,57.00
3408750.00,5784223.04,57.00
3408772.55,5784222.55,57.00
3408800.00,5784221.30,57.00
3408821.28,5784221.28,57.00
3408850.00,5784220.38,57.00
3408870.73,5784220.73,57.00
3408900.00,5784220.42,57.00
3408921.05,5784221.05,57.00
3408950.00,5784221.55,57.00
3408972.53,5784222.53,57.00
3409000.00,5784223.76,57.00
3409025.36,5784225.36,57.00
3409050.00,5784227.08,57.00
3409079.52,5784229.52,57.00
3409100.00,5784231.44,57.00
3409135.36,5784235.36,57.00
3409150.00,5784237.05,57.00
3409193.63,5784243.63,57.00
3409200.00,5784244.49,57.00
3409227.33,5784250.00,57.00
3409246.09,5784253.91,57.00
3409250.00,5784254.95,57.00
3409285.66,5784264.34,57.00
3409300.00,5784268.97,57.00
3409323.57,5784276.43,57.00
3409350.00,5784286.53,57.00
3409359.95,5784290.05,57.00
3409383.20,5784300.00,57.00
3409395.11,5784304.89,57.00
3409400.00,5784307.12,57.00
3409430.67,5784319.33,57.00
3409450.00,5784327.23,57.00
3409466.60,5784333.40,57.00
3409500.00,5784346.38,57.00
3409502.61,5784347.39,57.00
3409508.90,5784350.00,57.00
3409538.25,5784361.75,57.00
3409550.00,5784367.34,57.00
3409572.59,5784377.41,57.00
3409600.00,5784392.24,57.00
3409605.17,5784394.83,57.00
3409613.47,5784400.00,57.00
3409636.31,5784413.69,57.00
3409650.00,5784423.57,57.00
3409665.47,5784434.53,57.00
3409685.17,5784450.00,57.00
3409693.48,5784456.52,57.00
3409700.00,5784462.08,57.00
3409720.64,5784479.36,57.00
3409744.91,5784500.00,57.00
3409747.62,5784502.38,57.00
3409750.00,5784504.48,57.00
3409774.18,5784525.82,57.00
3409800.00,5784548.75,57.00
3409800.66,5784549.34,57.00
3409801.40,5784550.00,57.00
3409826.52,5784573.48,57.00
3409850.00,5784597.36,57.00
3409851.34,5784598.66,57.00
3409852.60,5784600.00,57.00
3409863.81,5784613.81,57.00
3409893.73,5784650.00,57.00
3409900.00,5784659.20,57.00
3409926.53,5784700.00,57.00
3409935.31,5784714.69,57.00
3409950.00,5784741.90,57.00
3409953.01,5784746.99,57.00
3409954.79,5784750.00,57.00
3409971.33,5784778.67,57.00
3409984.45,5784800.00,57.00
3409990.72,5784809.28,57.00
3410000.00,5784822.74,57.00
3410011.39,5784838.61,57.00
3410019.41,5784850.00,57.00
3410050.00,5784891.26,57.00
3410056.15,5784900.00,57.00
3410073.85,5784926.15,57.00
3410087.88,5784950.00,57.00
3410092.17,5784957.83,57.00
3410100.00,5784973.64,57.00
3410108.93,5784991.07,57.00
3410113.13,5785000.00,57.00
3410123.36,5785026.64,57.00
3410131.96,5785050.00,57.00
3410141.85,5785091.85,57.00
3410143.81,5785100.00,57.00
3410148.32,5785148.32,57.00
3410148.50,5785150.00,57.00
3410148.53,5785151.47,57.00
3410149.43,5785200.00,57.00
3410149.43,5785200.57,57.00
3410148.75,5785250.00,57.00
3410148.17,5785298.17,57.00
3410148.15,5785300.00,57.00
3410148.36,5785348.36,57.00
3410148.39,5785350.00,57.00
3410148.44,5785351.56,57.00
3410147.93,5785400.00,57.00
3410147.95,5785402.05,57.00
3410146.59,5785450.00,57.00
3410142.50,5785492.50,57.00
3410141.98,5785500.00,57.00
3410140.00,5785510.00,57.00
3410131.91,5785550.00,57.00
3410123.43,5785573.43,57.00
3410114.01,5785600.00,57.00
3410100.00,5785627.72,57.00
3410088.99,5785650.00,57.00
3410074.03,5785675.97,57.00
3410060.12,5785700.00,57.00
3410056.28,5785706.28,57.00
3410050.00,5785716.59,57.00
3410037.28,5785737.28,57.00
3410029.28,5785750.00,57.00
3410018.22,5785768.22,57.00
3410000.00,5785797.45,57.00
3409999.03,5785799.03,57.00
3409998.39,5785800.00,57.00
3409981.03,5785831.03,57.00
3409970.05,5785850.00,57.00
3409963.52,5785863.52,57.00
3409950.00,5785894.46,57.00
3409948.32,5785898.32,57.00
3409947.61,5785900.00,57.00
3409932.91,5785932.91,57.00
3409925.36,5785950.00,57.00
3409916.36,5785966.36,57.00
3409900.00,5785996.05,57.00
3409898.62,5785998.62,57.00
3409897.85,5786000.00,57.00
3409878.17,5786028.17,57.00
3409862.10,5786050.00,57.00
3409856.32,5786056.32,57.00
3409850.00,5786062.92,57.00
3409832.35,5786082.35,57.00
3409815.06,5786100.00,57.00
3409800.00,5786112.95,57.00
3409756.00,5786150.00,57.00
3409750.00,5786154.40,57.00
3409732.50,5786167.50,57.00
3409700.00,5786192.06,57.00
3409690.05,5786200.00,57.00
3409667.20,5786217.20,57.00
3409650.00,5786229.68,57.00
3409638.56,5786238.56,57.00
3409624.38,5786250.00,57.00
3409600.00,5786269.80,57.00
3409562.68,5786300.00,57.00
3409550.00,5786311.00,57.00
3409507.39,5786342.61,57.00
3409500.00,5786348.09,57.00
3409496.82,5786350.00,57.00
3409450.00,5786377.56,57.00
3409405.96,5786394.04,57.00
3409400.00,5786396.37,57.00
3409383.43,5786400.00,57.00
3409356.22,5786406.22,57.00
3409350.00,5786407.81,57.00
3409313.65,5786413.65,57.00
3409300.00,5786416.39,57.00
3409270.50,5786420.50,57.00
3409250.00,5786424.65,57.00
3409228.83,5786428.83,57.00
3409200.00,5786435.84,57.00
3409189.54,5786439.54,57.00
3409156.04,5786450.00,57.00
3409151.34,5786451.34,57.00
3409050.00,5786067.42,60.00
3409026.65,5786076.65,60.00
3409000.00,5786087.01,60.00
3408989.56,5786089.56,60.00
3408950.00,5786099.09,60.00
3408949.08,5786099.08,60.00
3408900.00,5786099.45,60.00
3408899.30,5786099.30,60.00
3408850.00,5786087.05,60.00
3408832.19,5786082.19,60.00
3408800.00,5786072.56,60.00
3408762.34,5786062.34,60.00
3408750.00,5786058.59,60.00
3408712.93,5786050.00,60.00
3408700.00,5786046.24,60.00
3408695.23,5786045.23,60.00
3408650.00,5786034.64,60.00
3408632.31,5786032.31,60.00
3408600.00,5786027.84,60.00
3408574.17,5786024.17,60.00
3408550.00,5786020.52,60.00
3408509.22,5786009.22,60.00
3408500.00,5786006.65,60.00
3408486.37,5786000.00,60.00
3408450.00,5785979.08,60.00
3408416.34,5785950.00,60.00
3408400.00,5785935.50,60.00
3408369.20,5785900.00,60.00
3408350.00,5785878.34,60.00
3408328.62,5785850.00,60.00
3408300.00,5785816.19,60.00
3408286.84,5785800.00,60.00
3408250.00,5785762.47,60.00
3408236.32,5785750.00,60.00
3408217.29,5785732.71,60.00
3408200.00,5785718.53,60.00
3408189.40,5785710.60,60.00
3408174.70,5785700.00,60.00
3408161.27,5785688.73,60.00
3408150.00,5785679.30,60.00
3408133.39,5785666.61,60.00
3408111.40,5785650.00,60.00
3408105.62,5785644.38,60.00
3408100.00,5785639.40,60.00
3408079.92,5785620.08,60.00
3408057.78,5785600.00,60.00
3408050.00,5785590.14,60.00
3408021.20,5785550.00,60.00
3408015.50,5785534.50,60.00
3408001.83,5785500.00,60.00
3408000.00,5785484.84,60.00
3407996.39,5785450.00,60.00
3407996.33,5785446.33,60.00
3407997.39,5785400.00,60.00
3407998.27,5785351.73,60.00
3407998.22,5785350.00,60.00
3407997.99,5785347.99,60.00
3407992.87,5785300.00,60.00
3407990.70,5785290.70,60.00
3407981.34,5785250.00,60.00
3407973.54,5785223.54,60.00
3407967.04,5785200.00,60.00
3407954.96,5785154.96,60.00
3407953.81,5785150.00,60.00
3407950.00,5785118.16,60.00
3407948.14,5785100.00,60.00
3407948.45,5785098.45,60.00
3407950.00,5785090.66,60.00
3407958.14,5785058.14,60.00
3407960.37,5785050.00,60.00
3407979.56,5785020.44,60.00
3407992.99,5785000.00,60.00
3408000.00,5784992.40,60.00
3408043.30,5784956.70,60.00
3408050.00,5784951.13,60.00
3408051.74,5784950.00,60.00
3408083.02,5784933.02,60.00
3408100.00,5784926.05,60.00
3408117.51,5784917.51,60.00
3408150.00,5784906.58,60.00
3408154.35,5784904.35,60.00
3408163.41,5784900.00,60.00
3408200.00,5784883.01,60.00
3408249.83,5784850.17,60.00
3408250.00,5784850.06,60.00
3408250.09,5784850.00,60.00
3408300.00,5784807.65,60.00
3408310.22,5784800.00,60.00
3408350.00,5784767.01,60.00
3408376.48,5784750.00,60.00
3408390.35,5784740.35,60.00
3408400.00,5784734.30,60.00
3408423.13,5784723.13,60.00
3408450.00,5784711.50,60.00
3408459.08,5784709.08,60.00
3408497.81,5784700.00,60.00
3408499.57,5784699.57,60.00
3408500.00,5784699.49,60.00
3408546.83,5784696.83,60.00
3408550.00,5784696.75,60.00
3408588.49,5784700.00,60.00
3408600.00,5784701.02,60.00
3408601.24,5784701.24,60.00
3408650.00,5784708.71,60.00
3408659.75,5784709.75,60.00
3408700.00,5784714.18,60.00
3408714.36,5784714.36,60.00
3408750.00,5784715.61,60.00
3408765.43,5784715.43,60.00
3408800.00,5784715.49,60.00
3408815.95,5784715.95,60.00
3408850.00,5784716.78,60.00
3408868.65,5784718.65,60.00
3408900.00,5784721.46,60.00
3408926.14,5784726.14,60.00
3408950.00,5784730.51,60.00
3408991.43,5784741.43,60.00
3409000.00,5784743.81,60.00
3409017.41,5784750.00,60.00
3409041.64,5784758.36,60.00
3409050.00,5784761.31,60.00
3409076.86,5784773.14,60.00
3409100.00,5784783.95,60.00
3409110.60,5784789.40,60.00
3409129.46,5784800.00,60.00
3409142.80,5784807.20,60.00
3409150.00,5784811.74,60.00
3409173.99,5784826.01,60.00
3409200.00,5784842.74,60.00
3409204.41,5784845.59,60.00
3409210.81,5784850.00,60.00
3409234.50,5784865.50,60.00
3409250.00,5784876.83,60.00
3409263.30,5784886.70,60.00
3409280.42,5784900.00,60.00
3409300.00,5784916.04,60.00
3409340.40,5784950.00,60.00
3409345.29,5784954.71,60.00
3409350.00,5784958.98,60.00
3409371.00,5784979.00,60.00
3409394.22,5785000.00,60.00
3409396.90,5785003.10,60.00
3409400.00,5785006.41,60.00
3409419.90,5785030.10,60.00
3409435.90,5785050.00,60.00
3409450.00,5785076.26,60.00
3409460.85,5785100.00,60.00
3409464.57,5785114.57,60.00
3409472.90,5785150.00,60.00
3409477.14,5785177.14,60.00
3409480.26,5785200.00,60.00
3409484.80,5785234.80,60.00
3409486.52,5785250.00,60.00
3409493.77,5785293.77,60.00
3409494.70,5785300.00,60.00
3409500.00,5785319.98,60.00
3409507.10,5785350.00,60.00
3409517.60,5785382.40,60.00
3409522.29,5785400.00,60.00
3409529.32,5785429.32,60.00
3409534.98,5785450.00,60.00
3409539.01,5785489.01,60.00
3409540.51,5785500.00,60.00
3409539.91,5785510.09,60.00
3409536.50,5785550.00,60.00
3409528.15,5785578.15,60.00
3409521.91,5785600.00,60.00
3409500.00,5785644.91,60.00
3409497.17,5785650.00,60.00
3409489.53,5785660.47,60.00
3409461.11,5785700.00,60.00
3409456.31,5785706.31,60.00
3409450.00,5785714.15,60.00
3409432.83,5785732.83,60.00
3409415.79,5785750.00,60.00
3409408.34,5785758.34,60.00
3409400.00,5785767.07,60.00
3409382.68,5785782.68,60.00
3409361.33,5785800.00,60.00
3409355.68,5785805.68,60.00
3409350.00,5785810.87,60.00
3409328.08,5785828.08,60.00
3409300.00,5785848.67,60.00
3409299.22,5785849.22,60.00
3409297.86,5785850.00,60.00
3409271.63,5785871.63,60.00
3409250.00,5785894.53,60.00
3409247.16,5785897.16,60.00
3409245.29,5785900.00,60.00
3409225.03,5785925.03,60.00
3409209.11,5785950.00,60.00
3409204.32,5785954.32,60.00
3409200.00,5785958.30,60.00
3409179.62,5785979.62,60.00
3409158.36,5786000.00,60.00
3409153.32,5786003.32,60.00
3409150.00,5786005.35,60.00
3409123.77,5786023.77,60.00
3409100.00,5786039.91,60.00
3409093.97,5786043.97,60.00
3409084.68,5786050.00,60.00
3409061.61,5786061.61,60.00
3402850.00,5786002.17,48.00
3402895.21,5786050.00,48.00
3402897.19,5786052.81,48.00
3402900.00,5786056.97,48.00
3402919.66,5786080.34,48.00
3402935.95,5786100.00,48.00
3402950.00,5786123.39,48.00
3402967.96,5786150.00,48.00
3402983.83,5786183.83,48.00
3402991.38,5786200.00,48.00
3402993.47,5786206.53,48.00
3403000.00,5786224.63,48.00
3403006.95,5786243.05,48.00
3403009.61,5786250.00,48.00
3403020.89,5786279.11,48.00
3403029.96,5786300.00,48.00
3403037.54,5786312.46,48.00
3403050.00,5786330.95,48.00
3403057.06,5786342.94,48.00
3403061.41,5786350.00,48.00
3403079.20,5786370.80,48.00
3403100.00,5786389.80,48.00
3403104.82,5786395.18,48.00
3403111.59,5786400.00,48.00
3403132.13,5786417.87,48.00
3403150.00,5786428.91,48.00
3403163.43,5786436.57,48.00
3403189.81,5786450.00,48.00
3403195.70,5786454.30,48.00
3403200.00,5786457.13,48.00
3403225.63,5786474.37,48.00
3403250.00,5786491.95,48.00
3403254.63,5786495.37,48.00
3403260.44,5786500.00,48.00
3403275.25,5786524.75,48.00
3403290.95,5786550.00,48.00
3403288.46,5786561.54,48.00
3403282.55,5786600.00,48.00
3403250.00,5786633.82,48.00
3403232.96,5786650.00,48.00
3403200.00,5786669.82,48.00
3403151.16,5786700.00,48.00
3403150.00,5786700.62,48.00
3403148.37,5786701.63,48.00
3403100.00,5786730.99,48.00
3403071.61,5786750.00,48.00
3403050.00,5786765.25,48.00
3403006.44,5786793.56,48.00
3403000.00,5786797.81,48.00
3402996.62,5786800.00,48.00
3402950.00,5786833.24,48.00
3402929.88,5786850.00,48.00
3402917.20,5786867.20,48.00
3402900.00,5786889.23,48.00
3402895.76,5786895.76,48.00
3402892.32,5786900.00,48.00
3402863.88,5786936.12,48.00
3402852.98,5786950.00,48.00
3402850.00,5786952.85,48.00
3441300.00,5795252.20,90.00
3441258.84,5795258.84,90.00
3441250.00,5795260.94,90.00
3441214.77,5795264.77,90.00
3441200.00,5795267.75,90.00
3441168.26,5795268.26,90.00
3441150.00,5795269.21,90.00
3441116.86,5795266.86,90.00
3441100.00,5795265.28,90.00
3441061.74,5795261.74,90.00
3441050.00,5795260.53,90.00
3441007.94,5795257.94,90.00
3441000.00,5795257.43,90.00
3440956.35,5795256.35,90.00
3440950.00,5795256.21,90.00
3440907.05,5795257.05,90.00
3440900.00,5795257.43,90.00
3440859.69,5795259.69,90.00
3440850.00,5795260.98,90.00
3440813.32,5795263.32,90.00
3440800.00,5795265.36,90.00
3440766.03,5795266.03,90.00
3440750.00,5795268.01,90.00
3440715.34,5795265.34,90.00
3440700.00,5795266.06,90.00
3440654.55,5795254.55,90.00
3440650.00,5795253.60,90.00
3440641.26,5795250.00,90.00
3440612.53,5795237.47,90.00
3440600.00,5795232.71,90.00
3440577.54,5795222.46,90.00
3440550.00,5795211.97,90.00
3440541.28,5795208.72,90.00
3440516.28,5795200.00,90.00
3440504.23,5795195.77,90.00
3440500.00,5795194.38,90.00
3440465.87,5795184.13,90.00
3440450.00,5795178.81,90.00
3440427.13,5795172.87,90.00
3440400.00,5795162.56,90.00
3440389.99,5795160.01,90.00
3440369.15,5795150.00,90.00
3440355.42,5795144.58,90.00
3440350.00,5795141.19,90.00
3440322.31,5795127.69,90.00
3440300.00,5795110.19,90.00
3440293.86,5795106.14,90.00
3440287.84,5795100.00,90.00
3440250.00,5795070.56,90.00
3440227.17,5795050.00,90.00
3440200.00,5795031.00,90.00
3440154.19,5795000.00,90.00
3440150.00,5794997.44,90.00
3440140.66,5794990.66,90.00
3440100.00,5794962.53,90.00
3440085.31,5794950.00,90.00
3440065.70,5794934.30,90.00
3440050.00,5794916.82,90.00
3440041.32,5794908.68,90.00
3440034.40,5794900.00,90.00
3440000.00,5794856.24,90.00
3439995.15,5794850.00,90.00
3439982.17,5794832.17,90.00
3439958.58,5794800.00,90.00
3439950.00,5794787.60,90.00
3439920.57,5794750.00,90.00
3439911.91,5794738.09,90.00
3439900.00,5794719.32,90.00
3439891.69,5794708.31,90.00
3439886.90,5794700.00,90.00
3439872.41,5794677.59,90.00
3439858.86,5794650.00,90.00
3439850.00,5794632.92,90.00
3439834.20,5794600.00,90.00
3439819.33,5794569.33,90.00
3439809.45,5794550.00,90.00
3439800.00,5794533.25,90.00
3439781.62,5794500.00,90.00
3439750.00,5794451.39,90.00
3439749.09,5794450.00,90.00
3439746.59,5794446.59,90.00
3439712.56,5794400.00,90.00
3439700.00,5794382.88,90.00
3439678.20,5794350.00,90.00
3439669.26,5794330.74,90.00
3439657.47,5794300.00,90.00
3439650.00,5794274.46,90.00
3439643.50,5794250.00,90.00
3439641.22,5794241.22,90.00
3439631.02,5794200.00,90.00
3439624.79,5794175.21,90.00
3439617.93,5794150.00,90.00
3439604.67,5794104.67,90.00
3439603.36,5794100.00,90.00
3439600.00,5794090.24,90.00
3439586.43,5794050.00,90.00
3439578.78,5794028.78,90.00
3439567.95,5794000.00,90.00
3439550.00,5793952.28,90.00
3439549.18,5793950.00,90.00
3439548.75,5793948.75,90.00
3439531.15,5793900.00,90.00
3439522.00,5793872.00,90.00
3439514.45,5793850.00,90.00
3439510.99,5793839.01,90.00
3439500.00,5793803.11,90.00
3439499.26,5793800.74,90.00
3439499.03,5793800.00,90.00
3439487.70,5793762.30,90.00
3439483.99,5793750.00,90.00
3439477.44,5793727.44,90.00
3439469.42,5793700.00,90.00
3439457.11,5793657.11,90.00
3439455.05,5793650.00,90.00
3439450.00,5793632.52,90.00
3439440.61,5793600.00,90.00
3439436.85,5793586.85,90.00
3439426.12,5793550.00,90.00
3439416.08,5793516.08,90.00
3439411.26,5793500.00,90.00
3439400.00,5793463.08,90.00
3439396.00,5793450.00,90.00
3439394.16,5793444.16,90.00
3439380.36,5793400.00,90.00
3439373.12,5793376.88,90.00
3439364.50,5793350.00,90.00
3439360.92,5793339.08,90.00
3439350.00,5793304.89,90.00
3439348.81,5793301.19,90.00
3439348.43,5793300.00,90.00
3439336.82,5793263.18,90.00
3439332.80,5793250.00,90.00
3439325.17,5793224.83,90.00
3439317.96,5793200.00,90.00
3439305.54,5793155.54,90.00
3439303.95,5793150.00,90.00
3439303.10,5793146.90,90.00
3439300.00,5793135.22,90.00
3439292.57,5793107.43,90.00
3439290.65,5793100.00,90.00
3439287.47,5793087.47,90.00
3439277.89,5793050.00,90.00
3439270.78,5793020.78,90.00
3439265.72,5793000.00,90.00
3439255.30,5792955.30,90.00
3439254.07,5792950.00,90.00
3439250.00,5792932.02,90.00
3439242.77,5792900.00,90.00
3439240.68,5792890.68,90.00
3439231.43,5792850.00,90.00
3439225.38,5792824.62,90.00
3439219.51,5792800.00,90.00
3439215.70,5792784.30,90.00
3439207.35,5792750.00,90.00
3439205.94,5792744.06,90.00
3439200.00,5792718.75,90.00
3439196.43,5792703.57,90.00
3439195.59,5792700.00,90.00
3439187.47,5792662.53,90.00
3439184.77,5792650.00,90.00
3439179.21,5792620.79,90.00
3439175.32,5792600.00,90.00
3439170.74,5792570.74,90.00
3439167.48,5792550.00,90.00
3439165.77,5792534.23,90.00
3439162.01,5792500.00,90.00
3439161.23,5792488.77,90.00
3439158.47,5792450.00,90.00
3439158.14,5792441.86,90.00
3439156.36,5792400.00,90.00
3439154.83,5792354.83,90.00
3439154.67,5792350.00,90.00
3439154.37,5792345.63,90.00
3439150.94,5792300.00,90.00
3439150.00,5792289.84,90.00
3439146.27,5792250.00,90.00
3439142.20,5792207.80,90.00
3439141.48,5792200.00,90.00
3439138.10,5792161.90,90.00
3439137.08,5792150.00,90.00
3439136.11,5792136.11,90.00
3439133.48,5792100.00,90.00
3439131.98,5792068.02,90.00
3439131.17,5792050.00,90.00
3439130.58,5792019.42,90.00
3439130.22,5792000.00,90.00
3439130.27,5791969.73,90.00
3439130.35,5791950.00,90.00
3439130.72,5791930.72,90.00
3439131.23,5791900.00,90.00
3439131.71,5791881.71,90.00
3439132.48,5791850.00,90.00
3439133.31,5791816.69,90.00
3439133.76,5791800.00,90.00
3439134.57,5791765.43,90.00
3439134.94,5791750.00,90.00
3439135.61,5791714.39,90.00
3439135.89,5791700.00,90.00
3439136.32,5791663.68,90.00
3439136.48,5791650.00,90.00
3439136.51,5791636.51,90.00
3439136.56,5791600.00,90.00
3439136.16,5791563.84,90.00
3439136.00,5791550.00,90.00
3439134.86,5791515.14,90.00
3439134.42,5791500.00,90.00
3439133.70,5791483.70,90.00
3439132.05,5791450.00,90.00
3439131.07,5791431.07,90.00
3439129.22,5791400.00,90.00
3439127.59,5791372.41,90.00
3439126.57,5791350.00,90.00
3439126.02,5791323.98,90.00
3439125.46,5791300.00,90.00
3439125.28,5791274.72,90.00
3439125.02,5791250.00,90.00
3439124.71,5791224.71,90.00
3439124.43,5791200.00,90.00
3439123.73,5791176.27,90.00
3439122.95,5791150.00,90.00
3439121.21,5791121.21,90.00
3439119.96,5791100.00,90.00
3439116.48,5791066.48,90.00
3439114.87,5791050.00,90.00
3439108.33,5791008.33,90.00
3439107.05,5791000.00,90.00
3439105.89,5790994.11,90.00
3439100.00,5790965.28,90.00
3439097.43,5790952.57,90.00
3439096.88,5790950.00,90.00
3439095.87,5790945.87,90.00
3439085.05,5790900.00,90.00
3439078.27,5790871.73,90.00
3439072.82,5790850.00,90.00
3439064.80,5790814.80,90.00
3439061.51,5790800.00,90.00
3439051.20,5790751.20,90.00
3439050.95,5790750.00,90.00
3439050.00,5790745.55,90.00
3439040.25,5790700.00,90.00
3439032.54,5790667.46,90.00
3439028.47,5790650.00,90.00
3439020.21,5790620.21,90.00
3439014.58,5790600.00,90.00
3439000.00,5790557.21,90.00
3438997.55,5790550.00,90.00
3438995.66,5790545.66,90.00
3438976.20,5790500.00,90.00
3438950.77,5790450.77,90.00
3438950.38,5790450.00,90.00
3438950.24,5790449.76,90.00
3438950.00,5790449.35,90.00
3438931.86,5790418.14,90.00
3438921.20,5790400.00,90.00
3438900.00,5790365.56,90.00
3438891.03,5790350.00,90.00
3438877.46,5790322.54,90.00
3438865.59,5790300.00,90.00
3438860.52,5790289.48,90.00
3438850.00,5790269.35,90.00
3438843.46,5790256.54,90.00
3438839.90,5790250.00,90.00
3438826.23,5790223.77,90.00
3438812.98,5790200.00,90.00
3438808.37,5790191.63,90.00
3438800.00,5790177.16,90.00
3438790.06,5790159.94,90.00
3438784.12,5790150.00,90.00
3438758.89,5790108.89,90.00
3438753.47,5790100.00,90.00
3438752.12,5790097.88,90.00
3438750.00,5790094.61,90.00
3438732.42,5790067.58,90.00
3438720.66,5790050.00,90.00
3438712.32,5790037.68,90.00
3438700.00,5790019.92,90.00
3438691.83,5790008.17,90.00
3438685.97,5790000.00,90.00
3438670.98,5789979.02,90.00
3438650.00,5789950.72,90.00
3438649.70,5789950.30,90.00
3438649.46,5789950.00,90.00
3438647.24,5789947.24,90.00
3438609.69,5789900.00,90.00
3438600.00,5789888.74,90.00
3438565.37,5789850.00,90.00
3438557.93,5789842.07,90.00
3438550.00,5789833.78,90.00
3438533.91,5789816.09,90.00
3438519.22,5789800.00,90.00
3438510.07,5789789.93,90.00
3438500.00,5789778.55,90.00
3438486.99,5789763.01,90.00
3438476.48,5789750.00,90.00
3438464.50,5789735.50,90.00
3438450.00,5789717.90,90.00
3438442.30,5789707.70,90.00
3438436.30,5789700.00,90.00
3438400.00,5789654.70,90.00
3438396.38,5789650.00,90.00
3438382.80,5789632.80,90.00
3438356.96,5789600.00,90.00
3438350.00,5789591.06,90.00
3438317.92,5789550.00,90.00
3438300.00,5789527.09,90.00
3438278.48,5789500.00,90.00
3438250.00,5789463.18,90.00
3438239.62,5789450.00,90.00
3438209.12,5789409.12,90.00
3438202.28,5789400.00,90.00
3438200.00,5789396.94,90.00
3438162.35,5789350.00,90.00
3438156.29,5789343.71,90.00
3438150.00,5789337.69,90.00
3438129.39,5789320.61,90.00
3438105.71,5789300.00,90.00
3438102.56,5789297.44,90.00
3438100.00,5789295.22,90.00
3438075.75,5789274.25,90.00
3438050.00,5789251.01,90.00
3438049.49,5789250.51,90.00
3438048.99,5789250.00,90.00
3438024.51,5789225.49,90.00
3438000.00,5789200.63,90.00
3437999.71,5789200.29,90.00
3437999.45,5789200.00,90.00
3437976.32,5789173.68,90.00
3437954.83,5789150.00,90.00
3437950.00,5789144.53,90.00
3437914.65,5789100.00,90.00
3437900.00,5789078.81,90.00
3437882.30,5789050.00,90.00
3437858.16,5789008.16,90.00
3437853.52,5789000.00,90.00
3437850.00,5788993.62,90.00
3437826.99,5788950.00,90.00
3437803.70,5788903.70,90.00
3437801.81,5788900.00,90.00
3437801.18,5788898.82,90.00
3437800.00,5788896.45,90.00
3437784.56,5788865.44,90.00
3437777.34,5788850.00,90.00
3437767.81,5788832.19,90.00
3437750.00,5788801.06,90.00
3437749.62,5788800.38,90.00
3437749.38,5788800.00,90.00
3437729.98,5788770.02,90.00
3437715.24,5788750.00,90.00
3437709.05,5788740.95,90.00
3437700.00,5788728.66,90.00
3437687.50,5788712.50,90.00
3437677.56,5788700.00,90.00
